"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","item61","item62","item63","item64","item65","item66","item67","item68","item69","item70","item71","item72","item73","item74","item75","item76","item77","item78","item79","item80","item81","item82","item83","item84","item85","item86","item87","item88","item89","item90","item91","item92","item93","item94","item95","item96","item97","item98","item99","item100","NA","NA","NA","NA","NA","NA"
5,2,4,5,3,2,3,2,4,4,2,5,5,2,4,3,4,4,2,2,4,4,3,2,5,2,4,5,2,5,4,2,4,4,2,5,5,4,3,4,3,4,4,3,3,5,3,5,4,2,4,2,2,4,2,3,4,4,2,5,4,4,4,4,4,4,2,3,3,5,4,4,5,2,4,5,2,4,4,3,4,2,2,5,4,1,4,3,4,4,1,2,4,4,4,5,4,4,5,4,67,46,63,61,39,59
2,2,4,5,3,2,1,3,4,5,5,4,2,4,1,4,3,1,3,5,5,1,1,4,1,5,2,5,5,4,3,5,3,2,2,4,5,5,2,3,2,4,2,5,3,5,1,4,5,4,2,5,4,2,1,5,1,3,4,3,2,5,2,4,4,1,2,5,3,5,3,4,4,5,2,5,5,2,1,5,4,4,4,4,4,4,2,3,3,2,1,5,4,2,2,3,2,1,5,5,48,51,61,44,72,39
4,2,5,1,4,2,4,4,4,3,5,4,4,5,2,2,4,4,4,2,4,1,4,5,2,2,4,2,4,3,4,4,4,2,5,4,5,4,4,2,4,3,3,4,4,1,5,4,3,2,2,1,3,3,3,2,4,3,5,4,3,4,5,4,4,5,2,3,4,3,4,5,4,2,4,1,2,4,4,4,2,1,4,5,4,4,2,1,3,4,5,4,5,5,5,5,5,3,4,4,64,65,33,59,52,58
5,4,2,2,4,2,4,4,3,4,5,4,5,2,2,4,4,2,3,4,4,4,4,2,4,2,4,4,4,2,2,3,4,4,5,2,5,4,4,5,4,4,3,4,2,3,5,3,5,2,2,2,2,4,2,4,4,4,4,4,4,2,4,4,3,2,4,2,4,4,4,4,4,2,2,2,4,4,4,2,2,4,4,2,4,2,2,4,4,3,4,2,2,4,4,2,4,4,4,5,46,64,58,47,45,62
2,2,2,2,4,2,1,3,3,5,4,3,3,2,2,4,5,2,4,2,2,2,5,5,4,3,1,4,2,2,1,3,2,2,5,2,4,3,2,5,5,4,3,4,1,1,4,2,1,4,1,4,4,2,1,4,3,4,4,2,3,2,4,5,5,4,4,2,2,2,5,5,1,4,2,2,5,2,4,4,2,5,4,4,4,2,2,4,5,4,2,2,4,4,5,5,4,4,4,5,50,71,55,35,46,42
1,4,3,2,4,2,2,2,4,1,4,1,1,5,5,2,4,2,4,4,4,2,3,4,2,4,2,1,3,3,3,3,4,1,4,2,2,4,4,3,4,2,3,4,3,2,2,3,4,4,2,2,4,2,2,2,4,2,2,2,2,4,4,1,2,2,2,4,4,3,4,3,4,4,4,1,3,3,3,2,4,3,4,1,2,4,2,4,2,2,2,5,4,2,2,2,2,3,3,4,36,51,32,57,59,39
2,5,1,3,4,2,1,5,2,5,4,5,3,2,2,4,5,4,4,2,3,4,5,4,2,4,2,3,2,4,2,4,4,4,5,4,5,4,4,5,4,5,3,4,3,4,4,5,2,4,3,3,1,2,2,5,3,5,4,3,4,4,4,4,4,4,4,2,2,5,5,5,4,4,3,3,4,3,1,4,3,5,4,5,4,2,3,4,4,5,1,2,4,4,5,5,4,4,4,3,65,64,65,46,57,44
4,4,3,3,4,2,4,3,4,3,5,4,2,4,3,4,4,2,3,3,4,2,4,3,4,4,3,3,4,2,3,3,3,1,5,5,4,4,3,3,3,2,2,4,2,2,4,3,4,4,3,2,4,2,3,3,4,2,4,2,4,4,3,3,4,3,3,3,3,2,5,3,3,3,2,4,4,2,3,4,2,2,4,4,4,3,3,2,4,2,4,4,2,3,5,3,4,4,4,4,44,67,41,47,57,54
5,4,5,3,4,2,4,4,4,2,5,1,4,3,4,2,2,5,4,2,5,2,2,2,5,5,3,4,2,2,4,4,5,2,3,2,5,4,4,4,1,4,5,3,5,2,5,5,5,5,1,4,2,2,5,2,5,3,5,4,5,4,3,5,3,5,5,4,5,2,3,5,5,5,1,2,4,2,5,4,4,2,3,2,5,2,2,5,4,4,4,3,5,4,4,5,5,4,4,4,52,52,48,61,58,75
3,2,1,4,4,2,2,3,2,4,5,5,3,4,2,5,5,4,4,4,4,2,3,4,2,1,2,3,5,3,5,3,3,2,4,3,1,4,3,5,4,4,4,3,1,3,5,4,1,2,1,3,4,3,2,4,2,2,4,2,4,2,4,4,5,2,1,2,3,4,4,5,3,1,2,4,4,3,4,4,4,2,4,3,2,2,3,3,4,3,1,4,4,4,4,4,5,4,3,5,54,68,54,41,45,42
5,4,2,4,4,2,3,4,3,5,5,4,5,4,2,5,3,2,4,4,3,4,3,3,4,5,3,4,3,2,4,5,3,5,4,2,4,5,2,4,3,3,3,4,2,4,5,3,4,5,2,4,4,2,4,4,4,5,4,4,4,4,4,3,4,3,3,3,3,5,4,4,4,4,2,5,4,2,3,5,2,3,4,4,5,4,2,3,4,2,4,4,4,4,5,3,3,4,4,5,45,63,67,43,68,63
5,3,2,4,4,2,4,4,2,3,5,2,4,5,4,4,4,4,3,5,2,2,5,3,5,2,2,4,4,3,4,4,3,3,4,3,4,5,4,5,3,3,4,3,1,4,5,4,4,4,3,4,3,2,2,4,3,2,4,3,5,3,2,5,5,5,3,3,3,5,5,4,5,4,3,4,4,4,4,3,2,4,4,3,4,3,3,4,5,3,4,3,2,3,5,4,3,3,4,5,52,69,60,41,58,64
4,4,2,4,4,2,2,4,1,3,5,3,4,5,2,4,2,3,3,4,4,3,4,4,2,4,3,4,3,2,1,5,4,2,5,4,4,5,4,5,4,3,3,5,4,4,4,4,3,4,3,4,2,4,2,5,2,3,3,4,4,5,3,5,4,3,3,3,3,4,3,4,2,5,2,3,4,4,2,5,3,3,5,4,4,4,1,4,4,3,4,4,3,4,4,4,4,2,4,4,55,60,59,44,71,47
4,2,2,4,4,2,5,4,2,5,4,2,4,1,4,4,2,4,5,2,4,3,4,3,5,4,2,4,4,2,5,3,2,3,4,2,4,4,3,2,2,2,5,2,2,2,4,4,4,2,3,5,4,3,2,4,1,4,4,5,3,2,3,4,2,4,5,2,3,3,4,5,4,4,2,3,4,2,2,4,3,4,3,2,3,2,4,2,2,4,5,4,2,4,5,3,5,4,5,2,49,56,56,42,46,65
3,4,2,4,4,2,4,5,4,2,5,5,1,4,2,2,2,2,1,4,3,1,5,5,1,2,2,4,4,4,4,3,2,2,4,5,2,4,4,2,4,4,4,4,2,2,4,4,2,2,2,2,5,4,4,4,4,1,4,4,2,4,2,4,4,4,2,2,3,2,4,5,2,2,2,4,5,2,2,2,4,1,5,4,2,4,1,1,2,2,4,4,2,2,5,4,4,4,5,2,60,66,36,41,54,40
3,4,2,4,4,2,3,4,5,5,4,4,4,4,1,4,2,2,5,4,4,3,4,2,4,4,2,4,3,3,4,4,4,3,4,2,4,5,5,3,1,3,5,2,4,4,5,5,5,2,2,4,2,4,2,3,3,4,4,4,5,4,1,4,3,2,4,2,4,4,5,2,4,2,2,4,5,3,4,4,4,3,5,3,2,4,2,4,3,2,5,3,1,3,5,3,5,4,4,2,46,59,60,46,55,63
5,5,3,4,4,2,3,4,2,4,4,4,5,4,2,4,5,2,4,2,3,4,5,2,2,4,3,5,4,3,5,4,2,5,5,3,5,4,2,5,4,1,5,4,3,4,5,4,5,5,1,5,5,1,1,3,2,4,4,3,5,4,1,5,5,1,4,2,1,3,5,3,5,4,1,4,4,1,5,2,2,2,5,2,5,4,2,5,4,1,5,3,2,3,5,3,4,4,4,5,36,73,66,32,58,69
4,3,3,4,4,2,4,4,4,5,3,4,4,4,4,4,4,2,4,4,4,4,4,2,4,2,2,4,4,2,2,3,2,4,4,4,5,4,2,5,4,2,4,2,3,4,4,2,4,2,2,4,5,2,2,4,2,3,4,2,4,2,2,4,4,2,4,2,4,5,4,4,4,2,2,4,4,2,4,4,4,4,4,4,5,2,2,4,4,1,4,2,3,4,4,3,4,4,4,3,40,64,66,45,46,62
3,5,3,4,4,2,5,4,2,4,4,1,3,2,3,5,4,1,5,3,4,3,5,2,4,4,3,5,4,1,5,5,3,4,3,5,2,4,3,4,3,1,3,2,2,3,5,5,2,5,3,5,5,2,2,2,2,3,2,5,4,4,3,3,4,1,3,3,3,3,4,2,5,4,3,5,3,1,5,3,3,2,5,3,2,3,2,5,3,1,4,2,2,3,3,1,4,4,1,3,34,61,61,44,55,57
1,2,3,4,4,2,3,2,2,3,4,4,2,2,2,4,3,2,2,4,3,3,4,4,2,2,4,4,4,2,4,4,2,2,3,4,2,2,3,4,3,2,4,2,2,4,3,3,1,4,2,3,4,2,2,4,3,2,2,2,4,2,2,4,4,2,4,2,3,3,4,4,2,2,4,4,4,2,4,2,2,2,4,2,2,2,2,3,4,2,2,4,2,2,4,4,4,4,4,2,43,58,51,41,42,41
5,4,4,4,4,2,1,4,5,4,5,5,4,5,5,4,4,2,3,4,4,4,4,2,4,4,4,4,5,2,2,2,2,4,5,5,4,5,4,2,2,3,4,5,4,4,5,4,2,4,2,4,4,4,4,4,4,2,4,4,4,5,4,4,4,4,2,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,3,4,4,4,2,5,4,4,4,4,4,57,68,58,62,68,56
5,4,4,4,4,2,4,2,4,5,4,1,4,4,2,4,4,2,4,3,5,4,4,3,2,4,4,5,2,3,4,3,4,4,5,2,4,5,4,5,4,3,3,4,4,5,4,4,4,2,4,4,1,3,3,2,2,4,3,2,4,3,2,5,5,2,4,2,4,5,5,5,4,2,4,3,4,2,2,4,2,4,5,4,4,4,3,4,5,2,5,3,4,4,5,5,5,4,4,4,45,64,69,56,51,60
4,2,4,4,4,2,3,5,4,4,4,5,3,2,2,4,2,3,4,4,5,4,2,3,2,2,3,4,4,4,2,5,4,1,4,5,3,4,2,4,2,4,4,4,4,4,4,5,2,2,4,4,3,4,4,4,3,3,2,4,2,4,2,3,2,4,2,4,4,4,2,4,4,2,4,4,4,4,2,4,4,2,2,5,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,64,47,55,55,54,47
4,4,4,4,4,2,2,4,3,2,4,4,4,3,4,3,4,4,2,4,5,3,5,4,4,4,4,4,3,4,1,4,4,3,4,4,2,4,4,4,4,3,4,5,4,4,4,4,2,4,3,3,2,4,2,4,4,1,4,4,2,4,4,4,4,4,2,4,4,3,5,5,3,4,3,4,2,4,2,4,3,2,3,4,2,3,4,4,4,4,3,4,4,4,5,3,4,4,4,5,61,61,52,61,63,41
4,2,4,4,4,2,3,4,2,4,4,3,4,2,2,4,4,3,4,2,3,4,4,2,3,3,3,4,3,3,3,4,4,4,3,2,4,3,2,4,3,4,4,2,4,4,4,2,4,4,2,4,3,2,2,2,4,4,2,4,4,2,2,4,4,2,4,2,3,4,4,3,5,2,2,2,3,4,2,2,4,3,4,2,4,4,2,4,3,2,4,2,2,4,4,4,4,4,4,3,44,56,61,45,42,58
5,4,1,5,4,2,4,4,4,5,3,4,4,3,3,4,3,3,4,3,4,3,4,4,2,4,1,5,3,4,4,4,4,4,2,2,5,4,4,3,2,5,4,4,2,4,4,1,4,2,1,4,2,2,2,3,4,4,4,5,4,3,4,4,4,4,4,3,2,4,5,5,4,2,1,4,3,2,4,4,4,4,2,2,5,1,4,4,4,5,4,3,3,4,4,5,4,3,4,4,55,53,65,46,51,63
4,2,5,5,4,2,3,4,4,3,4,3,3,3,4,2,3,2,4,4,4,3,3,2,3,4,5,4,4,2,4,4,4,2,4,2,3,5,4,2,3,3,4,4,5,5,4,5,4,5,3,2,4,3,4,4,3,1,3,5,3,4,5,3,2,4,2,4,5,5,5,5,4,4,4,5,4,2,4,4,2,2,4,2,3,3,3,2,4,3,5,4,5,3,4,4,4,3,4,5,49,59,49,65,62,57
4,2,2,3,5,2,4,3,2,2,5,2,4,2,4,2,4,2,5,2,3,2,4,4,5,2,2,4,4,2,4,5,2,1,4,4,5,2,4,4,5,2,5,2,1,2,4,4,2,2,2,2,4,1,5,2,1,2,5,4,4,2,1,3,5,5,3,2,2,1,4,3,4,4,2,1,5,2,4,2,4,2,5,2,4,1,2,2,5,5,5,2,2,2,2,4,2,4,4,3,48,70,35,36,37,67
4,4,3,4,5,2,3,4,4,3,3,2,2,4,3,4,4,3,2,3,5,3,4,3,4,4,3,4,3,3,4,4,4,3,3,3,4,4,4,4,4,5,4,4,3,4,4,5,4,4,4,2,4,5,4,4,4,4,3,3,3,4,4,5,5,3,2,4,4,4,4,5,5,4,4,4,5,4,3,4,4,2,4,4,4,2,3,3,4,4,4,4,3,2,2,4,4,4,4,2,58,61,55,59,61,56
1,3,2,4,1,1,1,4,4,2,5,5,1,4,1,3,3,2,1,5,4,3,2,4,1,4,1,5,4,2,1,4,5,2,5,5,5,4,4,2,1,2,5,4,4,5,2,5,1,5,1,2,2,5,4,4,5,1,4,5,5,2,2,5,1,2,3,2,3,5,1,5,4,4,1,4,5,5,1,5,5,2,5,5,1,3,1,2,1,2,1,3,1,3,2,4,5,5,2,5,59,44,50,44,60,36
3,4,4,5,1,1,2,4,4,3,5,3,4,3,1,4,4,2,3,2,5,4,5,5,2,2,3,5,2,3,2,4,5,4,4,2,2,4,4,5,4,4,4,4,2,4,4,5,2,1,3,3,2,4,1,2,2,3,4,4,5,3,4,4,5,4,4,2,4,5,3,5,2,2,2,4,4,4,3,3,4,4,5,4,2,3,2,4,5,5,1,1,3,4,5,4,4,3,4,5,59,62,65,52,44,42
5,2,2,3,2,1,4,5,2,2,4,4,2,3,4,4,4,2,3,4,4,3,3,4,4,3,3,3,4,4,4,4,2,4,4,4,4,3,5,4,4,2,5,4,4,4,3,4,4,2,2,3,3,2,2,4,2,3,4,2,2,2,4,4,4,5,2,5,4,2,4,4,2,4,2,2,4,2,2,4,3,3,4,3,2,3,3,3,2,4,2,4,4,4,2,3,4,4,4,4,50,55,51,50,56,49
5,5,4,5,2,1,1,4,2,5,4,5,3,4,2,4,4,5,5,4,5,3,5,4,5,4,5,5,5,3,4,4,5,4,3,4,3,5,4,3,3,5,4,5,4,5,5,4,5,5,2,5,5,4,1,5,4,3,4,5,4,5,4,3,3,5,3,3,4,5,5,5,5,5,3,4,5,4,4,4,4,3,4,5,3,5,3,2,3,5,4,4,2,3,5,5,5,5,5,5,69,65,62,57,71,59
3,2,4,2,4,1,1,2,4,1,5,4,3,4,4,2,2,2,5,5,4,2,2,5,1,2,4,3,3,4,3,2,4,2,5,4,5,4,4,4,3,2,4,4,1,3,3,5,1,2,2,3,4,4,4,1,4,2,5,3,3,4,2,2,4,3,4,4,3,2,2,4,4,3,2,2,2,4,3,1,4,1,5,3,2,4,2,2,1,2,3,2,2,2,3,5,5,4,5,4,55,53,35,50,46,49
4,3,1,3,4,1,3,5,1,3,5,1,4,3,1,4,3,4,4,4,1,3,4,4,5,3,1,5,2,3,4,4,3,4,5,1,5,3,3,2,2,2,4,3,1,3,5,2,4,3,1,5,2,1,3,3,3,3,4,1,5,4,2,5,4,3,4,4,2,3,5,4,5,1,1,1,3,1,3,4,3,3,5,1,4,4,1,1,5,4,5,4,1,4,5,3,5,5,2,5,36,63,52,26,55,66
1,4,1,4,4,1,4,1,4,5,5,5,3,1,4,5,5,2,5,5,4,4,2,4,2,2,2,4,5,1,1,1,2,4,5,2,4,5,2,5,5,1,2,5,2,4,5,2,1,5,1,1,5,5,1,5,2,4,2,1,4,2,4,5,5,2,1,4,5,4,5,5,1,4,5,4,5,2,4,1,1,1,5,2,2,2,2,4,5,1,5,2,4,5,5,4,5,5,5,5,40,73,63,45,49,41
4,3,5,2,1,5,1,3,5,2,2,3,3,3,3,4,4,2,1,3,5,2,4,4,2,2,5,5,3,2,1,3,4,2,2,1,5,3,5,5,2,5,4,5,5,1,4,4,5,5,1,1,1,5,1,2,4,4,4,5,5,2,5,5,5,2,1,2,5,2,4,4,3,1,4,2,1,5,1,2,5,1,5,5,4,2,5,2,5,1,5,3,5,1,4,5,4,5,4,3,58,51,41,71,44,46
2,5,1,4,1,5,4,5,4,5,4,5,3,2,4,2,4,2,1,1,5,5,2,5,1,1,4,5,2,4,4,5,2,3,4,2,1,2,2,5,4,5,4,1,5,5,2,5,1,2,4,5,2,5,4,5,2,2,3,4,2,1,5,5,4,4,1,4,5,5,2,5,3,2,4,5,1,4,4,5,2,1,4,4,1,1,2,5,4,2,4,4,4,5,2,3,4,4,4,2,64,45,67,55,46,40
2,3,2,4,1,5,2,3,4,4,5,2,4,3,2,4,3,3,2,2,5,2,2,2,3,3,2,4,2,4,2,4,2,4,3,4,3,4,4,4,3,4,3,3,4,4,3,4,2,4,2,4,2,4,2,4,4,3,3,4,2,3,4,4,4,4,4,2,4,4,4,5,4,4,2,4,2,4,2,2,4,2,3,4,2,4,4,3,4,4,4,2,4,2,4,4,3,3,4,5,61,48,56,53,50,43
5,2,4,4,1,5,5,5,4,5,1,2,4,1,2,4,1,4,5,5,4,3,2,2,3,2,4,4,2,5,4,5,2,4,1,2,3,4,4,4,1,2,4,5,2,3,3,4,3,1,1,5,2,5,4,4,4,4,2,4,5,3,5,4,1,4,4,2,4,4,2,4,4,1,2,5,1,5,4,2,4,5,2,4,3,3,4,3,3,2,5,3,4,4,2,3,5,4,4,2,57,27,65,54,48,65
4,3,2,5,1,5,4,2,5,3,2,4,5,1,1,1,1,3,3,1,4,4,1,2,2,2,4,5,3,4,4,4,4,1,2,4,4,5,3,2,2,5,5,4,2,4,4,4,4,5,2,5,2,5,4,4,2,1,3,4,2,4,1,5,4,2,4,2,3,5,2,4,4,4,2,5,2,5,1,2,2,2,3,5,4,1,1,1,4,5,5,1,4,5,1,3,5,4,5,2,64,37,54,42,45,59
4,4,5,2,2,5,3,5,5,2,5,5,4,5,5,4,4,4,3,2,5,4,5,5,5,5,2,5,3,5,3,5,5,4,5,4,5,5,5,5,4,5,4,5,5,4,5,5,5,5,2,4,4,5,4,5,5,2,5,5,4,5,5,5,4,4,1,4,5,5,5,5,5,5,2,3,5,5,3,4,5,1,5,5,4,5,5,4,4,4,5,2,5,4,5,5,5,4,5,5,76,70,58,71,71,62
4,3,2,3,2,5,3,4,3,2,5,5,4,4,2,4,5,4,3,4,5,2,5,5,2,4,3,4,2,4,2,4,4,2,5,5,3,4,3,4,4,4,3,4,2,4,5,5,4,4,2,2,3,5,2,4,4,2,5,4,3,3,4,4,5,4,3,4,4,4,4,5,2,2,1,1,1,5,2,4,4,2,4,5,3,5,2,2,5,4,3,2,4,3,5,4,5,4,5,5,73,65,45,49,59,46
3,2,3,3,2,5,2,5,4,4,4,5,3,5,4,4,4,2,2,4,5,2,5,5,3,5,2,4,5,1,2,5,4,3,5,5,3,5,3,4,4,3,3,5,4,2,5,4,2,5,3,4,3,5,3,5,4,2,5,3,2,5,4,4,3,3,2,3,4,3,4,5,3,5,3,4,4,1,3,5,4,2,4,5,2,5,2,3,4,4,4,3,4,2,5,5,4,4,5,5,61,66,50,57,72,42
3,3,2,4,2,5,4,4,3,2,4,3,5,4,1,3,4,3,4,3,5,4,1,3,4,3,2,4,3,3,2,2,4,3,3,4,4,4,4,3,3,4,4,3,3,4,2,5,1,1,2,4,4,4,2,3,3,2,2,4,4,3,4,5,4,5,2,3,4,4,2,5,5,2,2,4,3,4,4,4,3,2,4,5,3,1,2,2,2,3,3,3,3,4,2,4,4,4,4,4,64,45,54,47,46,54
4,5,5,4,2,5,4,5,4,2,4,5,2,5,4,4,2,2,4,4,5,4,4,5,4,5,2,4,5,5,2,5,4,4,2,4,2,5,5,4,2,2,4,5,5,5,5,4,4,5,2,4,5,5,4,5,4,2,1,5,4,5,4,4,2,2,4,4,5,5,4,5,2,4,2,4,2,5,4,4,4,2,4,5,4,5,4,4,2,2,4,4,4,4,2,2,4,4,5,5,63,48,60,63,75,56
5,1,1,5,2,5,5,4,1,4,5,4,5,2,1,1,4,2,5,4,5,4,1,3,4,1,1,4,2,5,5,4,1,2,4,4,5,4,1,2,4,4,5,4,4,4,2,5,5,2,2,4,2,5,5,1,1,5,2,2,5,4,1,4,2,5,4,2,3,4,3,4,4,1,2,5,2,5,5,4,2,5,4,5,5,4,1,1,2,5,5,2,2,4,2,4,4,3,2,1,67,43,58,29,44,77
2,2,2,5,2,5,2,4,3,5,4,4,4,3,2,4,4,3,3,4,5,4,3,4,3,4,2,4,2,2,1,5,2,3,3,4,4,4,4,4,2,4,3,4,1,4,4,4,3,4,2,3,4,4,2,4,3,4,2,2,3,4,2,4,4,3,1,3,2,4,3,4,3,4,2,4,3,4,3,4,3,3,5,4,4,4,2,3,4,2,5,4,5,4,4,4,4,4,4,3,57,53,62,42,61,46
5,4,4,3,3,5,2,4,3,1,4,5,2,3,4,4,1,4,3,5,5,2,4,5,3,4,3,4,4,5,2,4,4,2,5,5,5,4,2,2,5,4,4,5,2,3,4,4,5,5,2,2,4,4,2,3,5,1,4,5,3,4,4,4,4,4,3,5,4,5,4,4,3,4,2,2,5,5,2,4,4,1,5,4,2,4,4,4,4,4,4,5,5,4,5,5,5,4,5,5,72,65,44,57,67,50
2,3,2,3,4,5,2,4,2,4,5,3,3,4,1,4,4,4,4,2,3,2,3,3,1,1,2,4,4,2,1,4,4,4,5,2,1,4,2,4,4,5,3,2,2,4,4,5,1,3,3,4,3,5,1,4,3,3,5,4,4,2,4,4,5,5,3,2,3,4,5,3,2,4,2,4,5,5,2,4,3,4,5,2,3,3,2,4,5,2,4,2,2,4,5,3,4,3,2,3,58,71,60,40,48,37
3,4,3,3,4,5,4,5,4,3,5,1,5,4,4,2,2,1,5,4,4,1,3,3,2,2,2,4,4,5,4,5,2,1,4,5,5,4,4,2,2,1,5,5,2,2,4,4,3,5,1,2,3,5,3,4,4,2,4,3,5,4,4,2,3,3,2,4,2,2,4,2,4,2,1,4,2,4,4,3,2,2,4,5,4,4,2,2,1,2,5,2,1,1,4,4,4,4,2,4,53,53,35,42,61,63
4,3,3,4,4,5,1,4,4,3,5,5,3,4,2,4,4,4,5,5,5,2,4,5,2,5,3,5,4,5,2,5,4,3,5,5,5,4,4,3,5,5,3,4,4,5,4,5,1,5,2,3,5,5,1,4,4,3,5,5,4,5,2,4,3,4,3,2,3,4,5,5,5,5,2,3,5,5,1,5,4,3,4,5,5,5,2,3,4,4,2,4,3,4,4,5,4,4,5,5,77,70,56,51,69,47
3,5,5,4,4,5,5,5,1,2,1,5,5,5,1,1,1,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,2,2,1,1,5,1,1,3,1,5,5,5,5,4,5,5,1,5,1,5,5,5,5,5,1,2,1,1,2,4,4,5,4,5,1,5,5,1,4,5,5,5,5,5,1,5,3,5,3,5,1,5,2,2,1,2,5,5,4,4,5,1,5,5,5,5,5,5,68,49,51,50,71,61
3,2,1,5,4,5,5,5,2,5,4,3,3,1,1,1,1,1,1,5,2,3,1,4,1,2,1,5,5,1,1,5,4,4,4,3,1,4,2,5,1,4,3,5,1,3,2,3,1,5,2,5,1,1,1,4,2,5,5,2,4,1,1,5,2,1,5,3,1,5,2,5,3,2,1,5,1,1,1,4,3,5,5,1,1,4,1,5,2,1,5,2,1,5,1,5,4,5,1,2,41,41,71,26,54,39
4,4,2,4,5,5,4,4,2,3,5,2,4,4,1,1,4,3,4,4,4,2,3,3,2,4,2,4,5,3,1,4,3,1,5,4,3,4,2,3,3,2,4,4,3,3,5,3,1,4,1,2,4,5,5,4,2,3,2,2,5,4,1,2,3,3,3,5,2,2,4,4,4,4,1,2,5,4,3,3,2,4,5,3,3,4,1,1,1,3,4,3,4,1,3,3,5,4,3,3,52,62,38,33,63,54
4,4,4,2,1,4,4,4,4,4,5,2,2,4,2,3,4,2,2,2,4,2,1,4,5,4,4,4,1,4,5,4,4,2,4,2,4,4,4,4,5,3,4,2,4,2,5,4,4,5,4,3,1,4,5,2,4,2,5,2,4,4,2,4,4,1,2,1,4,2,5,4,5,4,4,2,2,3,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,4,5,3,4,47,55,42,56,52,62
5,1,2,3,1,4,2,2,4,2,4,5,5,1,2,4,4,4,4,4,4,3,5,5,5,1,2,4,2,4,1,3,4,1,4,5,4,3,5,5,3,4,4,3,3,4,4,5,5,1,2,4,1,4,4,2,2,1,5,2,2,1,4,5,4,3,2,1,2,4,4,5,5,1,2,1,5,4,4,2,1,1,5,5,2,4,4,1,3,4,5,1,4,4,5,5,5,4,5,2,68,59,47,47,31,59
3,3,2,3,1,4,5,2,4,5,3,4,2,2,4,2,2,3,5,2,5,2,3,4,3,2,2,4,4,2,2,3,4,3,4,2,4,2,2,4,2,4,4,4,3,4,4,4,2,4,4,3,2,4,5,2,4,3,2,4,2,2,4,4,4,4,3,3,4,4,2,4,3,2,4,4,3,4,4,2,2,3,3,4,2,2,3,2,2,3,5,4,4,3,4,4,4,4,4,5,58,45,53,55,41,54
3,5,2,3,1,4,2,4,4,4,4,3,4,3,2,2,4,2,4,3,4,3,3,3,4,4,3,4,3,2,2,5,4,4,4,3,3,4,4,4,4,2,4,4,2,4,3,4,4,5,4,3,2,4,3,4,3,4,2,3,3,4,3,4,4,3,2,2,3,4,4,4,4,3,3,4,3,3,4,4,3,5,4,2,3,4,2,4,4,2,4,2,3,4,4,4,3,4,3,4,48,53,60,49,60,53
5,4,3,3,1,4,5,5,3,3,5,5,5,2,4,4,3,3,5,3,4,2,4,2,4,4,4,4,2,2,5,5,2,4,5,5,4,5,4,3,2,4,5,5,2,3,4,4,2,3,2,3,2,5,1,4,2,3,3,5,2,4,2,5,4,2,2,2,3,2,5,3,4,5,3,2,3,4,4,4,3,4,4,5,2,5,2,2,4,4,5,2,3,3,4,2,3,2,4,4,59,55,50,46,62,60
5,3,4,3,1,4,4,4,5,4,5,4,5,2,3,2,2,4,4,4,5,2,4,3,4,2,4,3,4,4,4,4,3,1,4,2,4,2,2,3,2,4,4,2,4,3,5,5,2,3,2,3,2,5,1,2,4,3,4,3,2,2,3,3,2,5,4,4,3,4,5,5,4,2,4,2,4,5,3,2,2,2,5,5,4,2,2,2,2,5,5,3,5,2,4,5,4,3,5,5,68,55,42,55,43,59
3,3,4,3,1,4,4,4,3,2,4,3,4,2,5,3,2,4,3,4,3,4,4,3,2,2,4,4,4,3,4,3,4,4,3,3,4,4,5,5,3,4,4,3,4,4,4,4,4,2,4,4,2,5,3,3,5,4,1,3,2,4,4,4,4,4,3,3,3,4,2,4,4,2,4,3,3,4,3,4,3,3,3,4,2,2,4,4,3,4,4,2,2,4,3,4,4,4,5,2,60,46,59,61,47,53
5,2,1,4,1,4,4,5,3,5,4,1,5,5,2,4,5,3,5,2,3,5,5,3,5,1,1,4,2,2,4,5,4,4,4,5,4,4,3,5,4,4,5,3,1,5,5,5,5,2,2,4,2,3,4,5,4,4,4,3,4,4,3,5,4,4,4,2,2,5,5,4,4,2,2,3,4,2,4,4,3,3,4,2,5,4,4,4,4,4,5,1,2,4,4,3,4,4,2,4,52,61,68,40,51,72
4,2,1,4,1,4,3,5,4,5,4,4,3,4,3,4,4,2,4,4,5,4,3,3,3,4,1,4,4,2,3,4,5,3,3,3,5,4,2,5,3,3,4,5,1,3,4,2,1,5,3,4,2,4,1,5,3,3,2,3,2,4,4,4,5,4,4,3,2,3,4,4,3,5,2,4,4,4,3,5,4,2,4,4,4,3,2,4,4,2,4,3,2,4,4,4,4,3,2,3,52,55,60,44,65,51
